PACKPRICE,sum_of_salesday,Spend,s_date_year,s_date_month,s_date_dayofmonth,sale_pdp,Pampers_sale_rpi,Mamypoko_sale_rpi,Pampers_offer_rpi,Mamypoko_offer_rpi,MerchantCode_number
10.8,239,407.0,2021,12,29,17.1796875,0.0,-0.105580694,0.175572519,0.303225806,1
10.8,193,368.0,2021,12,30,17.1796875,0.0,-0.100600601,0.175572519,0.307692308,1
10.8,221,524.0,2022,1,2,17.1796875,0.0,-0.113417722,0.162790698,0.298701299,1
11.1,183,448.0,2022,1,11,17.1796875,0.0,-0.102255639,0.177777778,0.288461538,1
10.2,260,929.0,2022,1,20,17.1796875,0.0,0.0,0.177419355,0.310810811,1
11.1,242,442.0,2022,1,23,17.1796875,0.0,0.036974474,0.075,0.310559006,1
11.1,261,522.0,2022,1,25,17.1796875,0.0,0.036974474,0.177777778,0.026315789,1
11.9,180,424.0,2022,2,2,17.1796875,0.0,0.036974474,0.07751938,0.227272727,1
11.9,114,473.0,2022,2,7,17.1796875,0.0,0.036974474,0.07751938,0.232258065,1
11.9,129,213.0,2022,2,10,17.1796875,0.0,0.036974474,0.118518519,-0.025862069,1
11.8,93,237.0,2022,2,13,17.1796875,0.0,0.036974474,0.125925926,0.008403361,1
12.4,85,171.0,2022,2,21,17.1796875,0.0,0.036974474,0.0,-0.042016807,1
12.4,85,54.0,2022,2,22,16.3984375,0.045475216,0.080768268,0.081481481,-0.042016807,1
11.1,146,159.0,2022,2,26,17.1796875,0.0,0.036974474,0.043103448,0.067226891,1
11.6,142,192.0,2022,3,7,17.1796875,0.0,0.036974474,0.100775194,0.0,1
11.6,127,96.0,2022,3,8,17.1796875,0.0,0.036974474,0.100775194,0.025210084,1
10.8,269,110.0,2022,3,20,17.1796875,0.0,0.036974474,0.2,0.068965517,1
10.8,191,200.0,2022,3,23,17.953125,-0.045020464,-0.006381381,0.2,0.092436975,1
10.8,118,152.0,2022,3,24,17.1796875,0.0,0.036974474,0.2,0.092436975,1
11.6,85,136.0,2022,4,14,17.1796875,0.0,0.036974474,0.064516129,-0.035714286,1
11.3,81,259.0,2022,4,17,17.1796875,0.0,0.036974474,0.124031008,-0.008928571,1
12.0,68,446.0,2022,4,21,17.1796875,0.0,0.036974474,0.069767442,0.0,1
10.9,148,216.0,2022,5,8,17.1796875,0.08336807,0.036974474,0.076271186,0.043859649,1
12.0,86,84.0,2022,5,15,17.1796875,0.08336807,0.036974474,0.069767442,-0.008403361,1
11.6,149,598.0,2022,6,5,18.7421875,0.0,-0.617199538,0.100775194,0.0,1
12.0,152,1916.0,2022,6,8,18.7421875,0.0,-0.050613113,0.090909091,-0.034482759,1
11.6,120,1350.0,2022,6,15,18.7421875,-0.143469971,-0.050613113,0.275,-0.045045045,1
11.4,123,1928.0,2022,6,21,18.7421875,-0.170243902,-0.050613113,0.2875,-0.027027027,1
11.8,121,2586.0,2022,6,26,18.7421875,0.0,-0.050613113,0.125925926,-0.008547009,1
11.6,125,535.15,2022,7,14,18.7421875,0.0,-0.050613113,0.100775194,0.025210084,1
11.2,102,1464.34,2022,7,21,18.7421875,0.0,-0.050613113,0.131782946,0.066666667,1
11.2,156,379.83,2022,7,25,18.7421875,0.0,-0.050613113,0.042735043,0.034482759,1
12.2,110,968.72,2022,7,28,18.7421875,0.0,-0.050613113,0.054263566,-0.016666667,1
12.2,98,634.73,2022,7,31,18.7421875,0.0,-0.050613113,0.054263566,-0.016666667,1
10.7,241,3122.11,2022,8,5,18.7421875,0.0,-0.050613113,0.085470085,0.036036036,1
11.6,135,1983.97,2022,8,16,18.7421875,0.0,-0.050613113,0.100775194,0.0,1
12.2,97,2186.76,2022,8,31,18.7421875,0.0,-0.050613113,0.054263566,-0.051724138,1
11.8,155,2890.48,2022,9,3,18.7421875,0.0,-0.050613113,0.119402985,0.016666667,1
11.8,129,1999.99,2022,9,6,18.7421875,0.0,-0.050613113,0.048387097,-0.017241379,1
11.8,120,970.15,2022,9,7,18.7421875,0.0,-0.050613113,0.048387097,-0.017241379,1
12.2,81,1557.03,2022,9,11,18.7421875,0.0,-0.050613113,0.075757576,-0.051724138,1
12.2,84,417.83,2022,9,15,18.7421875,0.0,-0.050613113,0.075757576,-0.016666667,1
10.9,169,3346.62,2022,9,24,18.7421875,0.0,-0.050613113,-0.009259259,0.060344828,1
10.3,174,1691.87,2022,9,28,18.7421875,0.0,-0.050613113,0.162601626,0.112068966,1
9.2,105,0.0,2021,1,7,13.80921053,-0.050025013,-0.050550551,0.132075472,0.089108911,2
9.2,102,0.0,2021,1,8,13.80921053,-0.050025013,-0.050550551,0.132075472,0.089108911,2
9.2,90,0.0,2021,1,12,13.80921053,-0.050025013,-0.050550551,0.132075472,0.089108911,2
9.2,97,0.0,2021,1,16,13.80921053,-0.050025013,-0.050550551,0.132075472,0.089108911,2
10.0,76,0.0,2021,1,27,13.80921053,-0.050025013,-0.050550551,0.056603774,-0.030927835,2
10.0,34,0.0,2021,2,5,14.46710526,0.043497173,-0.100600601,0.056603774,-0.041666667,2
9.7,53,0.0,2021,2,6,14.46710526,0.043497173,-0.100600601,0.08490566,-0.010416667,2
9.7,59,0.0,2021,2,8,13.80921053,0.086994345,-0.050550551,0.08490566,0.0,2
9.7,74,0.0,2021,2,13,14.46710526,-0.100050025,-0.100600601,0.08490566,-0.021052632,2
9.5,78,0.0,2021,2,22,14.46710526,-0.100050025,-0.100600601,0.103773585,0.030612245,2
9.5,104,0.0,2021,2,23,14.46710526,-0.100050025,-0.100600601,0.103773585,0.030612245,2
9.5,111,0.0,2021,2,27,14.46710526,-0.100050025,-0.100600601,0.136363636,0.010416667,2
9.6,65,0.0,2021,3,4,14.46710526,-0.100050025,-0.100600601,0.094339623,-0.090909091,2
9.6,123,0.0,2021,3,6,14.46710526,-0.100050025,-0.100600601,0.094339623,-0.090909091,2
9.6,72,0.0,2021,3,12,13.80921053,-0.050025013,-0.050550551,0.127272727,-0.043478261,2
9.5,65,0.0,2021,3,15,13.80921053,-0.050025013,-0.050550551,0.136363636,-0.032608696,2
9.5,71,0.0,2021,3,18,14.46710526,-0.100050025,-0.100600601,0.136363636,-0.032608696,2
9.5,53,0.0,2021,3,21,14.46710526,-0.100050025,-0.100600601,0.103773585,-0.079545455,2
9.4,70,0.0,2021,3,24,13.80921053,-0.050025013,-0.050550551,0.137614679,-0.068181818,2
9.4,97,0.0,2021,3,27,15.125,-0.150075038,-0.150650651,0.137614679,-0.068181818,2
9.4,106,0.0,2021,4,1,14.46710526,-0.100050025,-0.100600601,0.040816327,-0.068181818,2
9.8,97,0.0,2021,4,19,15.125,0.0,-0.150650651,0.109090909,-0.152941176,2
9.4,92,0.0,2021,4,27,14.46710526,0.043497173,-0.100600601,0.145454545,-0.105882353,2
9.4,48,0.0,2021,5,7,14.46710526,0.043497173,-0.100600601,0.010526316,-0.105882353,2
9.4,71,0.0,2021,5,8,14.46710526,0.043497173,-0.100600601,0.113207547,0.010526316,2
9.4,76,0.0,2021,5,10,14.46710526,0.043497173,-0.100600601,0.113207547,0.010526316,2
9.4,57,0.0,2021,5,14,14.46710526,0.043497173,-0.100600601,0.113207547,-0.105882353,2
8.9,130,0.0,2021,5,19,14.46710526,0.043497173,-0.100600601,0.118811881,0.043010753,2
8.9,161,35.0,2021,5,31,13.80921053,-0.050025013,-0.050550551,0.11,0.063157895,2
9.0,118,213.0,2021,6,1,14.46710526,-0.100050025,-0.100600601,0.042553191,-0.022727273,2
10.0,39,300.0,2021,6,20,13.80921053,-0.050025013,-0.050550551,-0.020408163,-0.075268817,2
10.0,61,118.0,2021,6,21,14.46710526,-0.100050025,-0.100600601,0.047619048,-0.075268817,2
9.4,69,164.0,2021,7,5,14.46710526,-0.100050025,-0.100600601,0.010526316,-0.068181818,2
9.4,45,110.0,2021,7,7,14.46710526,-0.100050025,-0.100600601,0.010526316,-0.068181818,2
9.4,35,85.0,2021,7,8,14.46710526,-0.100050025,-0.100600601,0.06,-0.02173913,2
9.4,37,0.0,2021,7,23,14.46710526,0.043497173,-0.100600601,0.040816327,-0.02173913,2
9.4,52,31.0,2021,7,25,14.46710526,0.043497173,-0.100600601,0.069306931,-0.010752688,2
9.4,79,25.0,2021,8,1,14.46710526,0.043497173,-0.100600601,0.06,-0.068181818,2
9.4,59,139.0,2021,8,2,14.46710526,0.043497173,-0.100600601,0.06,-0.068181818,2
8.6,85,55.0,2021,8,8,13.80921053,0.086994345,-0.050550551,0.054945055,-0.011764706,2
9.4,92,100.0,2021,8,13,14.46710526,0.043497173,-0.100600601,0.06,-0.02173913,2
9.4,16,152.0,2021,8,15,14.46710526,-0.100050025,-0.100600601,0.06,-0.02173913,2
9.7,66,153.0,2021,8,16,14.46710526,0.043497173,-0.100600601,0.03,-0.054347826,2
9.4,42,214.0,2021,8,26,14.46710526,0.043497173,-0.100600601,0.06,-0.02173913,2
9.7,31,304.0,2021,8,28,14.46710526,0.043497173,-0.100600601,0.03,-0.054347826,2
9.1,119,87.0,2021,9,13,14.46710526,0.043497173,-0.100600601,0.09,0.165137615,2
9.1,95,178.0,2021,9,15,14.46710526,0.043497173,-0.100600601,0.125,0.010869565,2
9.1,74,30.0,2021,9,19,14.46710526,0.043497173,-0.100600601,0.080808081,0.010869565,2
9.1,80,7.0,2021,9,21,14.46710526,0.043497173,-0.100600601,0.125,0.010869565,2
9.4,50,0.0,2021,9,22,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
8.3,69,301.0,2021,10,27,14.46710526,0.043497173,-0.100600601,0.126315789,0.0,2
9.5,78,173.0,2021,11,9,14.46710526,0.043497173,-0.100600601,0.086538462,-0.079545455,2
9.5,35,122.0,2021,11,12,14.46710526,-0.100050025,-0.100600601,0.086538462,0.227642276,2
9.5,15,301.0,2021,11,16,14.46710526,-0.100050025,-0.100600601,0.030612245,0.233870968,2
9.5,44,378.0,2021,11,18,14.46710526,-0.100050025,-0.100600601,0.086538462,0.233870968,2
9.1,66,418.0,2021,11,19,14.46710526,0.0,-0.100600601,0.071428571,0.266129032,2
9.4,55,986.0,2021,12,1,14.46710526,0.0,-0.100600601,0.050505051,0.248,2
9.5,42,1229.0,2021,12,5,14.46710526,-0.390891841,-0.100600601,0.0,0.227642276,2
9.7,49,778.0,2021,12,14,14.46710526,-0.390891841,-0.111167256,-0.021052632,0.253846154,2
9.1,40,781.0,2021,12,19,14.46710526,-0.390891841,0.044215268,0.042105263,0.06185567,2
9.1,98,953.0,2022,1,1,14.46710526,-0.390891841,-0.111729019,0.125,0.3,2
9.1,134,554.0,2022,1,6,14.46710526,0.0,-0.110045432,0.116504854,0.3,2
9.1,117,411.0,2022,1,7,14.46710526,0.043497173,-0.100600601,0.14953271,0.305343511,2
9.4,74,84.0,2022,1,27,14.46710526,0.043497173,-0.061510781,0.137614679,0.308823529,2
10.0,66,108.0,2022,2,4,14.46710526,0.0,-0.04409945,0.065420561,0.28057554,2
10.0,61,131.0,2022,2,7,14.46710526,0.0,-0.04409945,0.065420561,0.28057554,2
9.9,56,45.0,2022,2,16,14.46710526,0.043497173,0.044215268,0.116071429,0.282608696,2
10.4,36,70.0,2022,2,21,14.46710526,0.043497173,0.044215268,-0.009708738,-0.02970297,2
9.9,64,83.0,2022,2,23,14.46710526,-0.390891841,0.044215268,0.048076923,0.01980198,2
9.8,60,87.0,2022,3,9,14.46710526,0.0,0.044693399,0.08411215,0.02970297,2
9.5,46,0.0,2022,3,15,14.46710526,0.0,0.044215268,0.103773585,0.030612245,2
9.1,62,18.0,2022,3,18,14.46710526,0.0,0.044215268,0.1875,0.071428571,2
9.8,41,0.0,2022,4,3,14.46710526,0.0,0.044215268,0.057692308,-0.031578947,2
9.5,56,0.0,2022,4,9,14.46710526,0.0,0.044215268,0.112149533,0.030612245,2
9.5,49,19.0,2022,4,10,14.46710526,0.0,0.044215268,0.112149533,0.030612245,2
9.8,33,0.0,2022,4,14,14.46710526,0.0,0.044215268,0.048543689,-0.031578947,2
10.1,24,34.0,2022,4,21,14.46710526,0.0,0.044215268,0.073394495,0.0,2
10.1,24,0.0,2022,4,24,14.46710526,0.0,0.044215268,0.019417476,0.0,2
9.5,49,1860.0,2022,5,4,14.46710526,0.0,0.044215268,-0.079545455,0.020618557,2
10.1,47,2065.0,2022,5,27,14.46710526,0.0,0.044215268,0.047169811,0.0,2
10.1,45,2461.0,2022,5,29,14.46710526,0.0,0.044215268,0.047169811,0.0,2
9.8,61,2970.0,2022,6,5,15.78289474,-0.090950432,-0.042713766,0.08411215,-0.031578947,2
10.1,48,2907.0,2022,6,10,15.78289474,-0.090950432,-0.042713766,0.098214286,0.0,2
10.1,29,2409.0,2022,6,12,15.78289474,-0.090950432,-0.042713766,0.098214286,-0.063157895,2
9.8,38,2939.0,2022,6,17,15.78289474,-0.178869779,-0.042192149,0.268656716,0.333333333,2
9.6,63,6197.0,2022,6,26,15.78289474,-0.090950432,-0.042713766,0.142857143,0.04,2
9.6,57,5274.0,2022,6,27,15.78289474,-0.090950432,-0.042713766,0.142857143,0.04,2
10.1,45,3072.0,2022,6,30,15.78289474,-0.090950432,-0.042713766,0.098214286,-0.030612245,2
9.7,66,121.58,2022,7,6,15.78289474,-0.090950432,-0.042713766,0.093457944,0.03,2
9.4,84,655.09,2022,7,7,15.78289474,-0.090950432,-0.042713766,0.069306931,0.06,2
9.8,84,293.16,2022,7,15,15.78289474,-0.090950432,-0.042713766,0.066666667,0.039215686,2
10.3,44,421.91,2022,7,16,15.78289474,-0.090950432,-0.042713766,0.019047619,-0.01980198,2
10.3,57,518.94,2022,7,30,15.78289474,0.0,-0.042713766,0.019047619,-0.01980198,2
8.8,86,2504.52,2022,8,10,15.78289474,0.0,-0.042713766,0.083333333,0.063829787,2
10.3,67,1664.71,2022,8,30,15.78289474,0.0,-0.042713766,0.019047619,-0.01980198,2
9.9,58,1724.29,2022,9,4,15.78289474,0.0,-0.042713766,0.057142857,0.01980198,2
9.9,38,1735.57,2022,9,9,15.78289474,0.0,-0.042713766,0.01980198,-0.010204082,2
9.9,42,2693.89,2022,9,19,15.78289474,0.0,-0.042713766,0.0,-0.010204082,2
9.9,58,1698.85,2022,9,21,15.78289474,0.0,-0.042713766,0.0,-0.010204082,2
8.7,102,4336.54,2022,9,25,15.78289474,0.0,-0.042713766,0.09375,0.112244898,2
9.2,49,633.0,2021,7,2,12.77906977,-0.158061117,-0.074516377,-0.095238095,-0.069767442,3
8.9,67,288.0,2021,7,11,12.77906977,-0.158061117,-0.074516377,-0.011363636,0.011111111,3
8.9,65,112.0,2021,7,23,11.61627907,0.130548303,0.023255814,-0.05952381,0.011111111,3
9.0,58,27.0,2021,7,25,12.77906977,0.043516101,-0.074516377,-0.011235955,0.032258065,3
8.3,104,163.0,2021,7,31,12.77906977,0.043516101,-0.074516377,-0.0375,0.045977011,3
8.0,90,0.0,2021,8,17,12.77906977,0.043516101,-0.074516377,0.047619048,0.111111111,3
8.0,120,115.0,2021,8,29,12.77906977,0.043516101,-0.074516377,-0.095890411,0.012345679,3
7.7,184,260.0,2021,9,18,12.77906977,0.043516101,-0.074516377,0.125,0.144444444,3
7.7,229,35.0,2021,9,20,12.77906977,0.043516101,-0.074516377,0.0375,0.144444444,3
8.0,172,140.0,2021,9,27,12.77906977,0.043516101,-0.074516377,-0.052631579,0.111111111,3
8.0,143,568.0,2021,9,28,12.77906977,0.043516101,-0.074516377,-0.052631579,0.111111111,3
8.0,143,77.0,2021,9,29,12.77906977,-0.158061117,-0.074516377,-0.052631579,0.111111111,3
8.0,162,84.0,2021,9,30,12.77906977,0.043516101,-0.074516377,-0.052631579,0.111111111,3
7.3,169,54.0,2021,10,3,12.77906977,0.043516101,-0.074516377,0.039473684,0.120481928,3
7.3,246,34.0,2021,10,6,12.77906977,0.043516101,-0.074516377,0.0875,0.120481928,3
7.3,132,1409.0,2021,10,10,12.77906977,0.043516101,-0.074516377,0.0875,0.120481928,3
7.9,110,1347.0,2021,10,12,12.77906977,0.043516101,-0.074516377,0.0125,0.048192771,3
7.9,105,0.0,2021,10,23,12.77906977,0.043516101,-0.074516377,-0.025974026,0.048192771,3
7.9,79,37.0,2021,10,24,12.77906977,0.043516101,-0.074516377,0.0125,0.048192771,3
7.3,123,784.0,2021,10,26,12.77906977,0.043516101,-0.074516377,0.0875,0.120481928,3
8.0,92,24.0,2021,11,11,12.77906977,0.043516101,-0.074516377,0.130434783,0.252336449,3
8.0,119,991.0,2021,11,18,12.77906977,0.043516101,-0.074516377,0.090909091,0.101123596,3
7.3,320,256.0,2021,11,19,12.77906977,0.043516101,-0.074516377,0.130952381,0.179775281,3
7.3,125,0.0,2021,11,22,12.77906977,0.043516101,-0.074516377,0.206521739,0.179775281,3
8.0,135,70.0,2021,11,29,12.77906977,0.043516101,-0.074516377,0.130434783,0.101123596,3
10.5,92,71.0,2021,12,11,10.45348837,0.217580505,-0.172353836,-0.179775281,-0.179775281,3
8.0,116,287.0,2021,12,14,12.77906977,0.043516101,-0.074516377,0.101123596,0.101123596,3
8.0,329,1610.0,2021,12,27,12.77906977,0.043516101,-0.431255814,0.191919192,0.101123596,3
8.0,473,820.0,2021,12,31,12.77906977,0.043516101,-0.433166703,0.191919192,0.101123596,3
7.6,392,0.0,2022,1,21,12.77906977,0.043516101,0.053402239,0.173913043,0.155555556,3
8.8,129,67.0,2022,1,26,12.77906977,0.0,0.053402239,0.12,0.022222222,3
8.8,227,27.0,2022,1,28,12.77906977,0.043516101,0.053402239,0.12,0.111111111,3
8.8,158,79.0,2022,1,31,12.77906977,0.0,0.053402239,0.12,0.111111111,3
9.2,128,620.0,2022,2,19,12.77906977,0.083402836,0.053402239,0.041666667,0.021276596,3
9.2,110,833.0,2022,2,21,12.77906977,0.083402836,0.053402239,0.041666667,0.021276596,3
8.6,222,1378.0,2022,2,25,12.77906977,0.083402836,0.053402239,0.14,0.085106383,3
8.6,164,650.0,2022,3,5,12.77906977,0.083402836,0.053402239,0.094736842,0.25862069,3
8.6,199,590.0,2022,3,7,12.77906977,0.083402836,0.053402239,0.104166667,0.245614035,3
8.6,231,1113.0,2022,3,8,12.77906977,0.083402836,0.053402239,0.14,0.12244898,3
8.6,212,484.0,2022,3,10,12.77906977,0.083402836,0.053402239,0.14,0.245614035,3
8.5,192,3410.0,2022,3,11,12.77906977,0.083402836,0.053402239,0.114583333,0.095744681,3
8.5,161,7085.0,2022,3,15,12.77906977,0.083402836,0.053402239,0.034090909,0.095744681,3
8.1,253,924.0,2022,3,23,12.77906977,0.083402836,0.053402239,0.08988764,0.173469388,3
8.1,304,17498.0,2022,3,28,12.77906977,0.083402836,0.053402239,0.19,0.173469388,3
8.1,271,1543.0,2022,4,1,12.77906977,0.083402836,0.053402239,0.15625,0.1,3
8.5,189,2062.0,2022,4,10,12.77906977,0.043516101,0.053402239,0.15,0.095744681,3
8.6,145,1714.0,2022,4,14,12.77906977,0.083402836,0.053402239,0.065217391,0.085106383,3
8.5,174,2647.0,2022,4,17,12.77906977,0.0,0.053402239,0.15,0.095744681,3
9.3,81,26.0,2022,4,21,12.77906977,0.043516101,0.053402239,0.07,0.060606061,3
9.3,71,439.0,2022,4,26,12.77906977,0.043516101,0.053402239,0.07,0.010638298,3
9.3,83,34.0,2022,4,27,12.77906977,0.043516101,0.053402239,0.07,0.010638298,3
9.3,120,171.0,2022,5,1,12.77906977,0.043516101,0.053402239,0.07,0.010638298,3
8.6,268,886.0,2022,5,7,12.77906977,0.083402836,0.053402239,0.0,0.044444444,3
8.6,291,356.0,2022,5,13,12.77906977,0.083402836,0.053402239,0.094736842,0.094736842,3
8.6,204,485.0,2022,5,17,13.36046512,0.041701418,0.010335917,0.094736842,0.094736842,3
8.6,160,309.0,2022,5,28,13.36046512,0.041701418,0.010335917,0.094736842,0.022727273,3
8.6,166,684.0,2022,5,31,13.36046512,0.041701418,0.010335917,0.094736842,0.022727273,3
9.1,121,774.0,2022,6,2,13.36046512,-0.095328885,0.010335917,0.052083333,-0.034090909,3
8.7,179,220.0,2022,6,5,13.36046512,0.0,0.010335917,0.09375,0.011363636,3
9.1,108,374.0,2022,6,14,13.36046512,0.0,0.010335917,-0.02247191,-0.034090909,3
8.8,161,1022.0,2022,6,27,13.36046512,0.0,0.010335917,0.12,0.0,3
8.8,165,1253.0,2022,6,28,13.36046512,0.0,0.010335917,0.12,0.0,3
9.3,105,4606.76,2022,7,1,13.36046512,-0.000871,0.010335917,0.30075188,-0.056818182,3
9.0,142,1856.08,2022,7,12,13.36046512,0.0,0.010335917,0.052631579,-0.022727273,3
9.3,75,604.75,2022,7,16,13.36046512,0.0,0.010335917,0.021052632,0.060606061,3
8.6,150,2950.31,2022,7,19,13.36046512,0.0,0.010335917,0.094736842,0.131313131,3
8.6,283,2823.52,2022,7,25,13.36046512,0.0,0.010335917,0.0,0.085106383,3
9.3,85,2489.58,2022,7,28,13.36046512,0.0,0.010335917,0.021052632,0.060606061,3
9.1,77,1030.6,2022,8,2,13.36046512,-0.438047559,0.010335917,0.0,0.080808081,3
9.1,76,2256.11,2022,8,4,13.36046512,0.0,0.010335917,0.0,0.080808081,3
7.9,182,3022.73,2022,8,7,13.36046512,0.0,0.010335917,0.091954023,0.159574468,3
8.9,116,2505.7,2022,8,16,12.77906977,0.043516101,0.053402239,0.063157895,0.101010101,3
9.3,62,1987.58,2022,8,20,12.77906977,0.043516101,0.053402239,0.021052632,0.060606061,3
9.3,81,2038.74,2022,8,25,12.77906977,0.043516101,0.053402239,0.021052632,0.060606061,3
9.3,47,898.93,2022,8,27,12.77906977,0.043516101,0.053402239,-0.021978022,0.010638298,3
9.3,52,2040.56,2022,8,28,12.77906977,0.043516101,0.053402239,-0.021978022,0.010638298,3
9.5,61,1135.48,2022,9,2,12.77906977,0.043516101,0.053402239,0.04040404,0.0,3
9.3,55,1029.12,2022,9,16,12.77906977,0.043516101,0.053402239,-0.021978022,-0.056818182,3
9.3,53,979.31,2022,9,18,12.77906977,0.043516101,0.053402239,0.060606061,0.010638298,3
9.3,79,989.57,2022,9,19,12.77906977,0.043516101,0.053402239,-0.021978022,0.010638298,3
7.7,110,5470.12,2022,9,25,12.77906977,0.043516101,0.053402239,0.083333333,0.180851064,3
8.1,134,423.03,2022,9,29,12.77906977,0.043516101,0.053402239,0.035714286,0.138297872,3
12.1,132,238.0,2021,7,2,17.171875,-0.1001001,-0.1001001,0.024193548,-0.110091743,4
11.8,194,242.0,2021,7,5,17.171875,-0.1001001,-0.1001001,0.048387097,-0.035087719,4
12.0,185,163.0,2021,7,24,17.171875,0.043516101,-0.1001001,0.04,-0.008403361,4
11.1,329,17.0,2021,7,31,17.171875,-0.1001001,-0.1001001,0.034782609,0.026315789,4
11.7,184,96.0,2021,8,10,17.171875,0.043516101,-0.1001001,0.0,-0.073394495,4
12.2,170,0.0,2021,8,13,17.171875,0.043516101,-0.1001001,-0.042735043,-0.025210084,4
12.2,86,71.0,2021,8,15,15.609375,0.130548303,0.0,-0.042735043,-0.025210084,4
10.8,502,0.0,2021,8,18,17.171875,0.043516101,-0.1001001,0.162790698,0.092436975,4
10.8,490,0.0,2021,8,19,17.171875,0.043516101,-0.1001001,0.044247788,0.092436975,4
10.8,577,46.0,2021,8,24,17.171875,0.043516101,-0.1001001,0.044247788,0.092436975,4
10.8,670,48.0,2021,8,25,17.171875,0.043516101,-0.1001001,0.044247788,0.092436975,4
10.8,713,161.0,2021,8,27,17.171875,0.043516101,-0.1001001,0.044247788,0.114754098,4
10.8,613,52.0,2021,8,30,17.171875,0.043516101,-0.1001001,0.162790698,0.068965517,4
12.2,215,35.0,2021,9,4,17.171875,0.043516101,-0.1001001,0.016129032,-0.070175439,4
11.1,368,38.0,2021,9,13,17.171875,0.043516101,-0.1001001,0.10483871,0.043103448,4
11.1,371,33.0,2021,9,14,17.171875,0.043516101,-0.1001001,0.10483871,0.043103448,4
10.8,367,20.0,2021,10,6,17.171875,0.043516101,-0.1001001,-0.048543689,0.009174312,4
10.8,295,13.0,2021,10,7,15.609375,0.130548303,0.0,0.1,0.009174312,4
10.8,275,1094.0,2021,10,9,17.171875,0.043516101,-0.1001001,0.1,0.009174312,4
11.1,171,1919.0,2021,10,12,17.171875,0.043516101,-0.1001001,0.139534884,-0.018348624,4
11.5,191,1776.0,2021,10,13,17.171875,0.043516101,-0.1001001,0.148148148,-0.055045872,4
12.2,137,1318.0,2021,10,14,17.171875,0.043516101,-0.1001001,0.061538462,-0.042735043,4
11.5,178,1766.0,2021,10,20,17.171875,0.043516101,-0.1001001,-0.017699115,0.00862069,4
10.8,308,1390.0,2021,10,28,17.171875,0.043516101,-0.1001001,0.092436975,0.205882353,4
10.8,280,1680.0,2021,11,1,15.609375,0.130548303,0.0,0.092436975,0.175572519,4
12.6,222,1451.0,2021,11,30,17.171875,-0.1001001,-0.1001001,-0.032786885,0.1,4
12.2,252,1558.0,2021,12,5,17.171875,-0.1001001,-0.1001001,0.054263566,0.128571429,4
12.2,324,762.0,2021,12,11,12.203125,0.218218218,0.139867841,0.054263566,0.14084507,4
12.2,233,263.0,2021,12,27,17.171875,-0.1001001,0.037412412,0.054263566,0.024,4
12.2,253,453.0,2021,12,28,17.171875,-0.1001001,0.037412412,0.054263566,0.024,4
12.2,251,483.0,2022,1,3,17.171875,-0.1001001,-0.111223458,0.054263566,0.212903226,4
12.2,233,186.0,2022,1,11,17.171875,0.043516101,-0.140041494,0.054263566,0.19205298,4
11.1,340,425.0,2022,1,17,17.171875,-0.1001001,0.037412412,0.139534884,0.112,4
11.1,419,738.0,2022,1,19,17.171875,-0.1001001,-0.1001001,0.139534884,0.279220779,4
12.2,313,730.0,2022,1,24,17.171875,0.043516101,0.037412412,0.128571429,0.024,4
12.2,387,592.0,2022,1,28,17.171875,0.043516101,0.037412412,0.054263566,0.061538462,4
12.2,297,220.0,2022,1,29,17.171875,0.043516101,0.037412412,0.128571429,0.061538462,4
12.2,289,259.0,2022,1,30,17.171875,-0.1001001,0.037412412,0.096296296,0.024,4
